# PCRE2 conformance known-failures — regenerated by `go run ./cmd/pcre2-bless`.
# Format: <ID>  # <bucket>: <reason>
# Each line is one (pattern, subject) outcome currently failing.
# Removing an ID and re-running the test will require the engine to PASS it.

testinput1:37  # MATCH_MISMATCH: got matched=false, want true
testinput1:10489  # PARSE_ERROR: Parse("X{,9"): parse "X{,9": syntax error at col 1: unexpected token near ""
testinput1:10493  # PARSE_ERROR: Parse("X{,9]"): parse "X{,9]": syntax error at col 5: unexpected token near "]"
testinput1:10499  # PARSE_ERROR: Parse("(A)(?-1)(?+1)(B)"): parse "(A)(?-1)(?+1)(B)": syntax error at col 5: unexpected token near "?"
testinput1:10505  # PARSE_ERROR: Parse("(A)(\\g{ -2 }B)"): parse "(A)(\\g{ -2 }B)": syntax error at col 8: unexpected token near " -"
testinput1:10511  # PARSE_ERROR: Parse("(A)((?-2)B)"): parse "(A)((?-2)B)": syntax error at col 6: unexpected token near "?"
testinput1:10517  # MATCH_MISMATCH: got matched=false, want true
testinput1:10521  # PARSE_ERROR: Parse("(a)\\g{ 1 }"): parse "(a)\\g{ 1 }": syntax error at col 7: unexpected token near " "
testinput1:10526  # PARSE_ERROR: Parse("a{ 1,2 }"): parse "a{ 1,2 }": syntax error at col 3: unexpected token near " "
testinput1:10530  # PARSE_ERROR: Parse("a{ 1 , 2 }"): parse "a{ 1 , 2 }": syntax error at col 3: unexpected token near " "
testinput1:10534  # PARSE_ERROR: Parse("(?'name'ab)\\k{ name }(?P=name)"): parse "(?'name'ab)\\k{ name }(?P=name)": syntax error at col 2: unexpected token near "?"
testinput1:10539  # PARSE_ERROR: Parse("A{,}B"): parse "A{,}B": syntax error at col 3: unexpected token near ",}"
testinput1:10543  # PARSE_ERROR: Parse("A{ , }B"): parse "A{ , }B": syntax error at col 3: unexpected token near " "
testinput1:10547  # PARSE_ERROR: Parse("A{ ,3}"): parse "A{ ,3}": syntax error at col 3: unexpected token near " "
testinput1:10675  # PARSE_ERROR: Parse("^..A(*SKIP)B|C"): parse "^..A(*SKIP)B|C": syntax error at col 6: unexpected token near "*"
testinput1:10679  # PARSE_ERROR: Parse("(?<!a?)"): parse "(?<!a?)": syntax error at col 2: unexpected token near "?"
testinput1:10683  # MATCH_MISMATCH: got matched=false, want true
testinput1:10691  # SPAN_MISMATCH: matched "z", want "z-zaa"
testinput1:10695  # PARSE_ERROR: Parse("a{(?#XYZ),2}"): parse "a{(?#XYZ),2}": syntax error at col 3: unexpected token near "(?#XYZ)"
testinput1:10698  # PARSE_ERROR: Parse("a{(?#XYZ),2}"): parse "a{(?#XYZ),2}": syntax error at col 3: unexpected token near "(?#XYZ)"
testinput1:10702  # PARSE_ERROR: Parse("(?<=PQ|Pc.b?)(.?)(b?)"): parse "(?<=PQ|Pc.b?)(.?)(b?)": syntax error at col 2: unexpected token near "?"
testinput1:10708  # PARSE_ERROR: Parse("(?(?<=aa.b|ab)b).b"): parse "(?(?<=aa.b|ab)b).b": syntax error at col 2: unexpected token near "?"
testinput1:10712  # PARSE_ERROR: Parse("(?(?<=a(?:a.b|b))b).b"): parse "(?(?<=a(?:a.b|b))b).b": syntax error at col 2: unexpected token near "?"
testinput1:10716  # PARSE_ERROR: Parse("(?=a)b?a"): parse "(?=a)b?a": syntax error at col 2: unexpected token near "?"
testinput1:10720  # PARSE_ERROR: Parse("(?=a)b?a."): parse "(?=a)b?a.": syntax error at col 2: unexpected token near "?"
testinput1:10724  # PARSE_ERROR: Parse("\\w(?R)*\\w"): parse "\\w(?R)*\\w": syntax error at col 4: unexpected token near "?"
testinput1:10726  # PARSE_ERROR: Parse("\\w(?R)*\\w"): parse "\\w(?R)*\\w": syntax error at col 4: unexpected token near "?"
testinput1:10728  # PARSE_ERROR: Parse("\\w(?R)*\\w"): parse "\\w(?R)*\\w": syntax error at col 4: unexpected token near "?"
testinput1:10730  # PARSE_ERROR: Parse("\\w(?R)*\\w"): parse "\\w(?R)*\\w": syntax error at col 4: unexpected token near "?"
testinput1:10733  # PARSE_ERROR: Parse("\\w(?R)*\\w"): parse "\\w(?R)*\\w": syntax error at col 4: unexpected token near "?"
testinput1:10767  # PARSE_ERROR: Parse("(?[\\n])"): parse "(?[\\n])": syntax error at col 2: unexpected token near "?"
testinput1:10770  # PARSE_ERROR: Parse("(?[\\n])"): parse "(?[\\n])": syntax error at col 2: unexpected token near "?"
testinput1:10772  # PARSE_ERROR: Parse("(?[\\n])"): parse "(?[\\n])": syntax error at col 2: unexpected token near "?"
testinput1:10778  # PARSE_ERROR: Parse("^(?[\\x61])b"): parse "^(?[\\x61])b": syntax error at col 3: unexpected token near "?"
testinput1:10781  # PARSE_ERROR: Parse("^(?[\\x61])b"): parse "^(?[\\x61])b": syntax error at col 3: unexpected token near "?"
testinput1:10783  # PARSE_ERROR: Parse("^(?[\\x61])b"): parse "^(?[\\x61])b": syntax error at col 3: unexpected token near "?"
testinput1:10787  # PARSE_ERROR: Parse("^(?[\\x61])+b"): parse "^(?[\\x61])+b": syntax error at col 3: unexpected token near "?"
testinput1:10789  # PARSE_ERROR: Parse("^(?[\\x61])+b"): parse "^(?[\\x61])+b": syntax error at col 3: unexpected token near "?"
testinput1:10792  # PARSE_ERROR: Parse("^(?[\\x61])+b"): parse "^(?[\\x61])+b": syntax error at col 3: unexpected token near "?"
testinput1:10798  # PARSE_ERROR: Parse("(?[ [[:graph:]] ])"): parse "(?[ [[:graph:]] ])": syntax error at col 2: unexpected token near "?"
testinput1:10801  # PARSE_ERROR: Parse("(?[ [[:graph:]] ])"): parse "(?[ [[:graph:]] ])": syntax error at col 2: unexpected token near "?"
testinput1:10805  # PARSE_ERROR: Parse("(?[ [:graph:] ])"): parse "(?[ [:graph:] ])": syntax error at col 2: unexpected token near "?"
testinput1:10808  # PARSE_ERROR: Parse("(?[ [:graph:] ])"): parse "(?[ [:graph:] ])": syntax error at col 2: unexpected token near "?"
testinput1:10812  # PARSE_ERROR: Parse("(?[ [[:graph:]\\x02] ])"): parse "(?[ [[:graph:]\\x02] ])": syntax error at col 2: unexpected token near "?"
testinput1:10814  # PARSE_ERROR: Parse("(?[ [[:graph:]\\x02] ])"): parse "(?[ [[:graph:]\\x02] ])": syntax error at col 2: unexpected token near "?"
testinput1:10817  # PARSE_ERROR: Parse("(?[ [[:graph:]\\x02] ])"): parse "(?[ [[:graph:]\\x02] ])": syntax error at col 2: unexpected token near "?"
testinput1:10821  # PARSE_ERROR: Parse("(?[\\E\\n])"): parse "(?[\\E\\n])": syntax error at col 2: unexpected token near "?"
testinput1:10824  # PARSE_ERROR: Parse("(?[\\E\\n])"): parse "(?[\\E\\n])": syntax error at col 2: unexpected token near "?"
testinput1:10826  # PARSE_ERROR: Parse("(?[\\E\\n])"): parse "(?[\\E\\n])": syntax error at col 2: unexpected token near "?"
testinput1:10830  # PARSE_ERROR: Parse("(?[\\n \\Q\\E])"): parse "(?[\\n \\Q\\E])": syntax error at col 2: unexpected token near "?"
testinput1:10833  # PARSE_ERROR: Parse("(?[\\n \\Q\\E])"): parse "(?[\\n \\Q\\E])": syntax error at col 2: unexpected token near "?"
testinput1:10835  # PARSE_ERROR: Parse("(?[\\n \\Q\\E])"): parse "(?[\\n \\Q\\E])": syntax error at col 2: unexpected token near "?"
testinput1:10839  # PARSE_ERROR: Parse("(?[ ( \\x02 + [:graph:] ) | [ \\x02 [:graph:] ] ])"): parse "(?[ ( \\x02 + [:graph:] ) | [ \\x02 [:graph:] ] ])": syntax error at col 2: unexpected token…
testinput1:10841  # PARSE_ERROR: Parse("(?[ ( \\x02 + [:graph:] ) | [ \\x02 [:graph:] ] ])"): parse "(?[ ( \\x02 + [:graph:] ) | [ \\x02 [:graph:] ] ])": syntax error at col 2: unexpected token…
testinput1:10844  # PARSE_ERROR: Parse("(?[ ( \\x02 + [:graph:] ) | [ \\x02 [:graph:] ] ])"): parse "(?[ ( \\x02 + [:graph:] ) | [ \\x02 [:graph:] ] ])": syntax error at col 2: unexpected token…
testinput1:10848  # PARSE_ERROR: Parse("(?[ \\d ])"): parse "(?[ \\d ])": syntax error at col 2: unexpected token near "?"
testinput1:10851  # PARSE_ERROR: Parse("(?[ \\d ])"): parse "(?[ \\d ])": syntax error at col 2: unexpected token near "?"
testinput1:10855  # PARSE_ERROR: Parse("(?[[1]])"): parse "(?[[1]])": syntax error at col 2: unexpected token near "?"
testinput1:10858  # PARSE_ERROR: Parse("(?[[1]])"): parse "(?[[1]])": syntax error at col 2: unexpected token near "?"
testinput1:10862  # PARSE_ERROR: Parse("(?[[a]])"): parse "(?[[a]])": syntax error at col 2: unexpected token near "?"
testinput1:10865  # PARSE_ERROR: Parse("(?[[a]])"): parse "(?[[a]])": syntax error at col 2: unexpected token near "?"
testinput1:10869  # PARSE_ERROR: Parse("(?[[a-c]])"): parse "(?[[a-c]])": syntax error at col 2: unexpected token near "?"
testinput1:10871  # PARSE_ERROR: Parse("(?[[a-c]])"): parse "(?[[a-c]])": syntax error at col 2: unexpected token near "?"
testinput1:10874  # PARSE_ERROR: Parse("(?[[a-c]])"): parse "(?[[a-c]])": syntax error at col 2: unexpected token near "?"
testinput1:10876  # PARSE_ERROR: Parse("(?[[a-c]])"): parse "(?[[a-c]])": syntax error at col 2: unexpected token near "?"
testinput1:10880  # PARSE_ERROR: Parse("(?[ [\\t] + [\\n] ])"): parse "(?[ [\\t] + [\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:10882  # PARSE_ERROR: Parse("(?[ [\\t] + [\\n] ])"): parse "(?[ [\\t] + [\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:10885  # PARSE_ERROR: Parse("(?[ [\\t] + [\\n] ])"): parse "(?[ [\\t] + [\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:10887  # PARSE_ERROR: Parse("(?[ [\\t] + [\\n] ])"): parse "(?[ [\\t] + [\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:10889  # PARSE_ERROR: Parse("(?[ [\\t] + [\\n] ])"): parse "(?[ [\\t] + [\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:10893  # PARSE_ERROR: Parse("(?[ \\t + \\n ])"): parse "(?[ \\t + \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10895  # PARSE_ERROR: Parse("(?[ \\t + \\n ])"): parse "(?[ \\t + \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10898  # PARSE_ERROR: Parse("(?[ \\t + \\n ])"): parse "(?[ \\t + \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10900  # PARSE_ERROR: Parse("(?[ \\t + \\n ])"): parse "(?[ \\t + \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10902  # PARSE_ERROR: Parse("(?[ \\t + \\n ])"): parse "(?[ \\t + \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10906  # PARSE_ERROR: Parse("(?[ [()] ])"): parse "(?[ [()] ])": syntax error at col 2: unexpected token near "?"
testinput1:10908  # PARSE_ERROR: Parse("(?[ [()] ])"): parse "(?[ [()] ])": syntax error at col 2: unexpected token near "?"
testinput1:10911  # PARSE_ERROR: Parse("(?[ [()] ])"): parse "(?[ [()] ])": syntax error at col 2: unexpected token near "?"
testinput1:10915  # PARSE_ERROR: Parse("(?[ ( [()] ) ])"): parse "(?[ ( [()] ) ])": syntax error at col 2: unexpected token near "?"
testinput1:10917  # PARSE_ERROR: Parse("(?[ ( [()] ) ])"): parse "(?[ ( [()] ) ])": syntax error at col 2: unexpected token near "?"
testinput1:10920  # PARSE_ERROR: Parse("(?[ ( [()] ) ])"): parse "(?[ ( [()] ) ])": syntax error at col 2: unexpected token near "?"
testinput1:10924  # PARSE_ERROR: Parse("(?[ (( [\\n\\t] )) ])"): parse "(?[ (( [\\n\\t] )) ])": syntax error at col 2: unexpected token near "?"
testinput1:10926  # PARSE_ERROR: Parse("(?[ (( [\\n\\t] )) ])"): parse "(?[ (( [\\n\\t] )) ])": syntax error at col 2: unexpected token near "?"
testinput1:10929  # PARSE_ERROR: Parse("(?[ (( [\\n\\t] )) ])"): parse "(?[ (( [\\n\\t] )) ])": syntax error at col 2: unexpected token near "?"
testinput1:10931  # PARSE_ERROR: Parse("(?[ (( [\\n\\t] )) ])"): parse "(?[ (( [\\n\\t] )) ])": syntax error at col 2: unexpected token near "?"
testinput1:10933  # PARSE_ERROR: Parse("(?[ (( [\\n\\t] )) ])"): parse "(?[ (( [\\n\\t] )) ])": syntax error at col 2: unexpected token near "?"
testinput1:10939  # PARSE_ERROR: Parse("(?[ !\\n ])"): parse "(?[ !\\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10942  # PARSE_ERROR: Parse("(?[ !\\n ])"): parse "(?[ !\\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10946  # PARSE_ERROR: Parse("(?[ !\\d ])"): parse "(?[ !\\d ])": syntax error at col 2: unexpected token near "?"
testinput1:10949  # PARSE_ERROR: Parse("(?[ !\\d ])"): parse "(?[ !\\d ])": syntax error at col 2: unexpected token near "?"
testinput1:10953  # PARSE_ERROR: Parse("(?[ ![:alpha:] ])"): parse "(?[ ![:alpha:] ])": syntax error at col 2: unexpected token near "?"
testinput1:10956  # PARSE_ERROR: Parse("(?[ ![:alpha:] ])"): parse "(?[ ![:alpha:] ])": syntax error at col 2: unexpected token near "?"
testinput1:10960  # PARSE_ERROR: Parse("(?[ ![\\n] ])"): parse "(?[ ![\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:10963  # PARSE_ERROR: Parse("(?[ ![\\n] ])"): parse "(?[ ![\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:10967  # PARSE_ERROR: Parse("(?[ !(\\n) ])"): parse "(?[ !(\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:10970  # PARSE_ERROR: Parse("(?[ !(\\n) ])"): parse "(?[ !(\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:10974  # PARSE_ERROR: Parse("(?[ !!\\n ])"): parse "(?[ !!\\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10977  # PARSE_ERROR: Parse("(?[ !!\\n ])"): parse "(?[ !!\\n ])": syntax error at col 2: unexpected token near "?"
testinput1:10983  # PARSE_ERROR: Parse("(?[ (\\n) ])"): parse "(?[ (\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:10986  # PARSE_ERROR: Parse("(?[ (\\n) ])"): parse "(?[ (\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:10990  # PARSE_ERROR: Parse("(?[ (\\d) ])"): parse "(?[ (\\d) ])": syntax error at col 2: unexpected token near "?"
testinput1:10993  # PARSE_ERROR: Parse("(?[ (\\d) ])"): parse "(?[ (\\d) ])": syntax error at col 2: unexpected token near "?"
testinput1:10997  # PARSE_ERROR: Parse("(?[ ([:alpha:]) ])"): parse "(?[ ([:alpha:]) ])": syntax error at col 2: unexpected token near "?"
testinput1:11000  # PARSE_ERROR: Parse("(?[ ([:alpha:]) ])"): parse "(?[ ([:alpha:]) ])": syntax error at col 2: unexpected token near "?"
testinput1:11004  # PARSE_ERROR: Parse("(?[ ([\\n]) ])"): parse "(?[ ([\\n]) ])": syntax error at col 2: unexpected token near "?"
testinput1:11007  # PARSE_ERROR: Parse("(?[ ([\\n]) ])"): parse "(?[ ([\\n]) ])": syntax error at col 2: unexpected token near "?"
testinput1:11011  # PARSE_ERROR: Parse("(?[ ((\\n)) ])"): parse "(?[ ((\\n)) ])": syntax error at col 2: unexpected token near "?"
testinput1:11014  # PARSE_ERROR: Parse("(?[ ((\\n)) ])"): parse "(?[ ((\\n)) ])": syntax error at col 2: unexpected token near "?"
testinput1:11018  # PARSE_ERROR: Parse("(?[ (!\\n) ])"): parse "(?[ (!\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:11021  # PARSE_ERROR: Parse("(?[ (!\\n) ])"): parse "(?[ (!\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:11025  # PARSE_ERROR: Parse("(?[ (\\n + \\t) ])"): parse "(?[ (\\n + \\t) ])": syntax error at col 2: unexpected token near "?"
testinput1:11027  # PARSE_ERROR: Parse("(?[ (\\n + \\t) ])"): parse "(?[ (\\n + \\t) ])": syntax error at col 2: unexpected token near "?"
testinput1:11030  # PARSE_ERROR: Parse("(?[ (\\n + \\t) ])"): parse "(?[ (\\n + \\t) ])": syntax error at col 2: unexpected token near "?"
testinput1:11036  # PARSE_ERROR: Parse("(?[ \\n & [\\n\\t] ])"): parse "(?[ \\n & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11039  # PARSE_ERROR: Parse("(?[ \\n & [\\n\\t] ])"): parse "(?[ \\n & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11043  # PARSE_ERROR: Parse("(?[ \\d & [\\d\\t] ])"): parse "(?[ \\d & [\\d\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11046  # PARSE_ERROR: Parse("(?[ \\d & [\\d\\t] ])"): parse "(?[ \\d & [\\d\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11050  # PARSE_ERROR: Parse("(?[ [:alpha:] & [a-z\\t] ])"): parse "(?[ [:alpha:] & [a-z\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11053  # PARSE_ERROR: Parse("(?[ [:alpha:] & [a-z\\t] ])"): parse "(?[ [:alpha:] & [a-z\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11055  # PARSE_ERROR: Parse("(?[ [:alpha:] & [a-z\\t] ])"): parse "(?[ [:alpha:] & [a-z\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11059  # PARSE_ERROR: Parse("(?[ [\\n] & [\\n\\t] ])"): parse "(?[ [\\n] & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11062  # PARSE_ERROR: Parse("(?[ [\\n] & [\\n\\t] ])"): parse "(?[ [\\n] & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11066  # PARSE_ERROR: Parse("(?[ (\\n) & [\\n\\t] ])"): parse "(?[ (\\n) & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11069  # PARSE_ERROR: Parse("(?[ (\\n) & [\\n\\t] ])"): parse "(?[ (\\n) & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11073  # PARSE_ERROR: Parse("(?[ !\\n & [^\\n\\t] ])"): parse "(?[ !\\n & [^\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11076  # PARSE_ERROR: Parse("(?[ !\\n & [^\\n\\t] ])"): parse "(?[ !\\n & [^\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11078  # PARSE_ERROR: Parse("(?[ !\\n & [^\\n\\t] ])"): parse "(?[ !\\n & [^\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11082  # PARSE_ERROR: Parse("(?[ \\n & [\\n\\t] + [\\d] ])"): parse "(?[ \\n & [\\n\\t] + [\\d] ])": syntax error at col 2: unexpected token near "?"
testinput1:11084  # PARSE_ERROR: Parse("(?[ \\n & [\\n\\t] + [\\d] ])"): parse "(?[ \\n & [\\n\\t] + [\\d] ])": syntax error at col 2: unexpected token near "?"
testinput1:11087  # PARSE_ERROR: Parse("(?[ \\n & [\\n\\t] + [\\d] ])"): parse "(?[ \\n & [\\n\\t] + [\\d] ])": syntax error at col 2: unexpected token near "?"
testinput1:11089  # PARSE_ERROR: Parse("(?[ \\n & [\\n\\t] + [\\d] ])"): parse "(?[ \\n & [\\n\\t] + [\\d] ])": syntax error at col 2: unexpected token near "?"
testinput1:11095  # PARSE_ERROR: Parse("(?[ [\\n\\t] & \\n ])"): parse "(?[ [\\n\\t] & \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:11098  # PARSE_ERROR: Parse("(?[ [\\n\\t] & \\n ])"): parse "(?[ [\\n\\t] & \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:11102  # PARSE_ERROR: Parse("(?[ [\\d\\t] & \\d ])"): parse "(?[ [\\d\\t] & \\d ])": syntax error at col 2: unexpected token near "?"
testinput1:11105  # PARSE_ERROR: Parse("(?[ [\\d\\t] & \\d ])"): parse "(?[ [\\d\\t] & \\d ])": syntax error at col 2: unexpected token near "?"
testinput1:11109  # PARSE_ERROR: Parse("(?[ [a-z\\t] & [:alpha:] ])"): parse "(?[ [a-z\\t] & [:alpha:] ])": syntax error at col 2: unexpected token near "?"
testinput1:11112  # PARSE_ERROR: Parse("(?[ [a-z\\t] & [:alpha:] ])"): parse "(?[ [a-z\\t] & [:alpha:] ])": syntax error at col 2: unexpected token near "?"
testinput1:11114  # PARSE_ERROR: Parse("(?[ [a-z\\t] & [:alpha:] ])"): parse "(?[ [a-z\\t] & [:alpha:] ])": syntax error at col 2: unexpected token near "?"
testinput1:11118  # PARSE_ERROR: Parse("(?[ [\\n\\t] & [\\n] ])"): parse "(?[ [\\n\\t] & [\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:11121  # PARSE_ERROR: Parse("(?[ [\\n\\t] & [\\n] ])"): parse "(?[ [\\n\\t] & [\\n] ])": syntax error at col 2: unexpected token near "?"
testinput1:11125  # PARSE_ERROR: Parse("(?[ [\\n\\t] & (\\n) ])"): parse "(?[ [\\n\\t] & (\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:11128  # PARSE_ERROR: Parse("(?[ [\\n\\t] & (\\n) ])"): parse "(?[ [\\n\\t] & (\\n) ])": syntax error at col 2: unexpected token near "?"
testinput1:11132  # PARSE_ERROR: Parse("(?[ [^\\n\\t] & !\\n ])"): parse "(?[ [^\\n\\t] & !\\n ])": syntax error at col 2: unexpected token near "?"
testinput1:11135  # PARSE_ERROR: Parse("(?[ [^\\n\\t] & !\\n ])"): parse "(?[ [^\\n\\t] & !\\n ])": syntax error at col 2: unexpected token near "?"
testinput1:11137  # PARSE_ERROR: Parse("(?[ [^\\n\\t] & !\\n ])"): parse "(?[ [^\\n\\t] & !\\n ])": syntax error at col 2: unexpected token near "?"
testinput1:11141  # PARSE_ERROR: Parse("(?[ [\\d] + \\n & [\\n\\t] ])"): parse "(?[ [\\d] + \\n & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11143  # PARSE_ERROR: Parse("(?[ [\\d] + \\n & [\\n\\t] ])"): parse "(?[ [\\d] + \\n & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11146  # PARSE_ERROR: Parse("(?[ [\\d] + \\n & [\\n\\t] ])"): parse "(?[ [\\d] + \\n & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11148  # PARSE_ERROR: Parse("(?[ [\\d] + \\n & [\\n\\t] ])"): parse "(?[ [\\d] + \\n & [\\n\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11152  # PARSE_ERROR: Parse("(?[ [\\d] + \\n + [\\t] ])"): parse "(?[ [\\d] + \\n + [\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11154  # PARSE_ERROR: Parse("(?[ [\\d] + \\n + [\\t] ])"): parse "(?[ [\\d] + \\n + [\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11156  # PARSE_ERROR: Parse("(?[ [\\d] + \\n + [\\t] ])"): parse "(?[ [\\d] + \\n + [\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11159  # PARSE_ERROR: Parse("(?[ [\\d] + \\n + [\\t] ])"): parse "(?[ [\\d] + \\n + [\\t] ])": syntax error at col 2: unexpected token near "?"
testinput1:11165  # PARSE_ERROR: Parse("(?[ \\d + \\n ])"): parse "(?[ \\d + \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:11167  # PARSE_ERROR: Parse("(?[ \\d + \\n ])"): parse "(?[ \\d + \\n ])": syntax error at col 2: unexpected token near "?"
testinput1:11170  # PARSE_ERROR: Parse("(?[ \\d + \\n ])"): parse "(?[ \\d + \\n ])": syntax error at col 2: unexpected token near "?"
